sNoPlace,nLongitude,nLatitude,nPositionCentreLongitude,nPositionCentreLatitude,sStatut,sGenre,sType,sAutreTete,sNomRue,nSupVelo,sTypeExploitation,nTarifHoraire,sLocalisation,nTarifMax
B784,-73.578360193087107000,45.500511869857569000,-73.578368565314818000,45.500554943725284000,1,NORMAL,Double,B785,Drummond,1,Régulier Payez-Partez,400,S,
B785,-73.578360193087107000,45.500511869857569000,-73.578302900512583000,45.500523184004038000,1,NORMAL,Double,B784,Drummond,1,Régulier Payez-Partez,400,S,
B786,-73.578224593887612000,45.500447048089526000,-73.578233101291644000,45.500489424530677000,1,NORMAL,Simple,,Drummond,1,Régulier Payez-Partez,400,S,
B788,-73.578462228553661000,45.500742411689487000,-73.578516405476563000,45.500729944652477000,1,NORMAL,Double,B789,Drummond,1,Régulier Payez-Partez,400,S,
B789,-73.578462228553661000,45.500742411689487000,-73.578460784520729000,45.500703042975594000,1,NORMAL,Double,B788,Drummond,1,Régulier Payez-Partez,400,S,
B791,-73.578256102818656000,45.500644821093218000,-73.578314344959082000,45.500633531276591000,1,NORMAL,Double,B792,Drummond,0,Régulier Payez-Partez,400,S,
B792,-73.578256102818656000,45.500644821093218000,-73.578250570522727000,45.500602685857245000,1,NORMAL,Double,B791,Drummond,0,Régulier Payez-Partez,400,S,
B793,-73.578121284596335000,45.500580448590753000,-73.578182863013836000,45.500571367795025000,1,NORMAL,Simple,,Drummond,0,Régulier Payez-Partez,400,S,
B805,-73.577265639649397000,45.499988038842247000,-73.577199100525277000,45.500004422839439000,1,NORMAL,Simple,,Drummond,0,Régulier Payez-Partez,400,S,
B806,-73.577133864233247000,45.499921156404831000,-73.577134077349285000,45.499973018904647000,1,NORMAL,Double,B807,Drummond,1,Régulier Payez-Partez,400,S,
B807,-73.577133864233247000,45.499921156404831000,-73.577065716328818000,45.499938527565540000,1,NORMAL,Double,B806,Drummond,1,Régulier Payez-Partez,400,S,
B808,-73.576974258216850000,45.499876253579870000,-73.576995437618109000,45.499905465229958000,1,NORMAL,Double,B809,Drummond,1,Régulier Payez-Partez,400,S,
B809,-73.576974258216850000,45.499876253579870000,-73.576928488339618000,45.499872316970141000,1,NORMAL,Double,B808,Drummond,1,Régulier Payez-Partez,400,S,
B810,-73.576901601896850000,45.499840869133145000,-73.576858824091715000,45.499839218975822000,1,NORMAL,Simple,,Drummond,1,Régulier Payez-Partez,400,S,
B811,-73.576859813635807000,45.499788013290562000,-73.576791347327287000,45.499805935988448000,1,NORMAL,Simple,,Drummond,1,Régulier Payez-Partez,400,S,
B814,-73.576628148110871000,45.499676883297283000,-73.576626900658482000,45.499724422357716000,1,NORMAL,Double,B815,Drummond,1,Régulier Payez-Partez,400,S,
B815,-73.576628148110871000,45.499676883297283000,-73.576560023267490000,45.499692730251084000,1,NORMAL,Double,B814,Drummond,1,Régulier Payez-Partez,400,S,
B816,-73.576504268021935000,45.499617216717837000,-73.576497319724339000,45.499661070565956000,1,NORMAL,Simple,,Drummond,1,Régulier Payez-Partez,400,S,
B817,-73.576426137014778000,45.499579394601746000,-73.576427640538483000,45.499629114737296000,1,NORMAL,Double,B818,Drummond,1,Régulier Payez-Partez,400,S,
B818,-73.576426137014778000,45.499579394601746000,-73.576357714356078000,45.499595143636071000,1,NORMAL,Double,B817,Drummond,1,Régulier Payez-Partez,400,S,
B828,-73.577095249456036000,45.500092188735081000,-73.577161431147019000,45.500068914772804000,1,NORMAL,Double,B829,Drummond,1,Régulier Payez-Partez,400,S,
B829,-73.577095249456036000,45.500092188735081000,-73.577095200266442000,45.500037679321444000,1,NORMAL,Double,B828,Drummond,1,Régulier Payez-Partez,400,S,
B830,-73.577046568347356000,45.500037230532399000,-73.577027927293756000,45.500005525230712000,1,NORMAL,Simple,,Drummond,0,Régulier Payez-Partez,400,S,
B831,-73.576975844903657000,45.500003153126158000,-73.576967735487955000,45.499975460331605000,1,NORMAL,Simple,,Drummond,0,Régulier Payez-Partez,400,S,
B832,-73.576909318887900000,45.499971027176940000,-73.576904702547296000,45.499944395694918000,1,NORMAL,Simple,,Drummond,0,Régulier Payez-Partez,400,S,
B834,-73.576759024280435000,45.499922326739487000,-73.576760943614133000,45.499875900684266000,1,NORMAL,Simple,,Drummond,0,Régulier Payez-Partez,400,S,
B835,-73.576677536925075000,45.499882113468857000,-73.576707729716460000,45.499850438888771000,1,NORMAL,Simple,,Drummond,1,Régulier Payez-Partez,400,S,
B836,-73.576587099419342000,45.499837487909076000,-73.576642077994066000,45.499817676039832000,1,NORMAL,Double,B837,Drummond,0,Régulier Payez-Partez,400,S,
B837,-73.576587099419342000,45.499837487909076000,-73.576582373135338000,45.499787825459336000,1,NORMAL,Double,B836,Drummond,0,Régulier Payez-Partez,400,S,
B838,-73.576501662525715000,45.499797350760325000,-73.576519180326073000,45.499757092404714000,1,NORMAL,Simple,,Drummond,1,Régulier Payez-Partez,400,S,
B839,-73.576394077756049000,45.499745383195098000,-73.576454858322151000,45.499726347669089000,1,NORMAL,Double,B840,Drummond,0,Régulier Payez-Partez,400,S,
B840,-73.576394077756049000,45.499745383195098000,-73.576392861858324000,45.499696038671267000,1,NORMAL,Double,B839,Drummond,0,Régulier Payez-Partez,400,S,
B841,-73.576273692300092000,45.499686667863344000,-73.576330671090588000,45.499665383176726000,1,NORMAL,Double,B842,Drummond,0,Régulier Payez-Partez,400,S,
B842,-73.576273692300092000,45.499686667863344000,-73.576268295131115000,45.499633835718164000,1,NORMAL,Double,B841,Drummond,0,Régulier Payez-Partez,400,S,
B851,-73.577052112503836000,45.500948303956626000,-73.577071862709062000,45.500975509056325000,1,NORMAL,Simple,,Stanley,1,Régulier Payez-Partez,400,S,
B852,-73.576977736402185000,45.500910558817004000,-73.577000360252214000,45.500941634038519000,1,NORMAL,Double,B853,Stanley,1,Régulier Payez-Partez,400,S,
B853,-73.576977736402185000,45.500910558817004000,-73.576927504605806000,45.500905115891669000,1,NORMAL,Double,B852,Stanley,1,Régulier Payez-Partez,400,S,
B854,-73.576844780066637000,45.500844020148342000,-73.576857864270437000,45.500871343538648000,1,NORMAL,Double,B855,Stanley,1,Régulier Payez-Partez,400,S,
B855,-73.576844780066637000,45.500844020148342000,-73.576793801858216000,45.500840294621455000,1,NORMAL,Double,B854,Stanley,1,Régulier Payez-Partez,400,S,
B856,-73.576721896451218000,45.500784140673922000,-73.576730389176660000,45.500809923133261000,1,NORMAL,Simple,,Stanley,0,Régulier Payez-Partez,400,S,
B857,-73.576651014704026000,45.500750225235571000,-73.576671795821014000,45.500778989303249000,1,NORMAL,Double,B858,Stanley,0,Régulier Payez-Partez,400,S,
B858,-73.576651014704026000,45.500750225235571000,-73.576609938401532000,45.500751213900408000,1,NORMAL,Double,B857,Stanley,0,Régulier Payez-Partez,400,S,
B859,-73.576526280103934000,45.500689126999134000,-73.576547731051434000,45.500719200963253000,1,NORMAL,Simple,,Stanley,1,Régulier Payez-Partez,400,S,
B861,-73.576387495229795000,45.500619849269022000,-73.576392380458714000,45.500643159578246000,1,NORMAL,Simple,,Stanley,1,Régulier Payez-Partez,400,S,
B864,-73.576176815342294000,45.500516166582777000,-73.576190100146476000,45.500545677354857000,1,NORMAL,Double,B865,Stanley,1,Régulier Payez-Partez,400,S,
B865,-73.576176815342294000,45.500516166582777000,-73.576126808722719000,45.500514770814384000,1,NORMAL,Double,B864,Stanley,1,Régulier Payez-Partez,400,S,
B866,-73.576069674940840000,45.500463886841573000,-73.576056418715183000,45.500480397804758000,1,NORMAL,Simple,,Stanley,1,Régulier Payez-Partez,400,S,
B867,-73.575974860731321000,45.500417448568996000,-73.575990521764425000,45.500448218777265000,1,NORMAL,Double,B868,Stanley,1,Régulier Payez-Partez,400,S,
B868,-73.575974860731321000,45.500417448568996000,-73.575926911069857000,45.500417156111567000,1,NORMAL,Double,B867,Stanley,1,Régulier Payez-Partez,400,S,
B869,-73.575854052760988000,45.500358581857945000,-73.575865507228045000,45.500387171039627000,1,NORMAL,Simple,,Stanley,1,Régulier Payez-Partez,400,S,
B872,-73.575698169039825000,45.500286469705955000,-73.575719280566275000,45.500315764547082000,1,NORMAL,Double,B873,Stanley,1,Régulier Payez-Partez,400,S,
B873,-73.575698169039825000,45.500286469705955000,-73.575658316305919000,45.500285993915774000,1,NORMAL,Double,B872,Stanley,1,Régulier Payez-Partez,400,S,
B876,-73.576373738537370000,45.501604950203244000,-73.576374554676391000,45.501648042602490000,1,NORMAL,Double,B877,Peel,1,Régulier Payez-Partez,400,S,
B877,-73.576373738537370000,45.501604950203244000,-73.576310972359764000,45.501617334367829000,1,NORMAL,Double,B876,Peel,1,Régulier Payez-Partez,400,S,
B878,-73.576232682354004000,45.501536089435206000,-73.576240969867285000,45.501583525312519000,1,NORMAL,Double,B879,Peel,0,Régulier Payez-Partez,400,S,
B879,-73.576232682354004000,45.501536089435206000,-73.576172336227231000,45.501550377290847000,1,NORMAL,Double,B878,Peel,0,Régulier Payez-Partez,400,S,
B880,-73.576103239759064000,45.501472493837163000,-73.576107887558734000,45.501519250412898000,1,NORMAL,Double,B881,Peel,0,Régulier Payez-Partez,400,S,
B881,-73.576103239759064000,45.501472493837163000,-73.576041421832869000,45.501487149279676000,1,NORMAL,Double,B880,Peel,0,Régulier Payez-Partez,400,S,
B884,-73.575869250367091000,45.501359575178157000,-73.575872452530731000,45.501404484688472000,1,NORMAL,Double,B885,Peel,1,Régulier Payez-Partez,400,S,
B885,-73.575869250367091000,45.501359575178157000,-73.575803713229135000,45.501371285201799000,1,NORMAL,Double,B884,Peel,1,Régulier Payez-Partez,400,S,
B886,-73.575728873075960000,45.501290317403090000,-73.575734974008171000,45.501338085673495000,1,NORMAL,Double,B887,Peel,1,Régulier Payez-Partez,400,S,
B887,-73.575728873075960000,45.501290317403090000,-73.575666234868095000,45.501304886103604000,1,NORMAL,Double,B886,Peel,1,Régulier Payez-Partez,400,S,
B888,-73.575655762203724000,45.501251854946908000,-73.575601299507568000,45.501273523606343000,1,NORMAL,Simple,,Peel,0,Régulier Payez-Partez,400,S,
B889,-73.575573425973403000,45.501212887511102000,-73.575536364219218000,45.501242161071033000,1,NORMAL,Simple,,Peel,0,Régulier Payez-Partez,400,S,
B891,-73.575470884075571000,45.501161436078291000,-73.575406091669748000,45.501178388277054000,1,NORMAL,Simple,,Peel,1,Régulier Payez-Partez,400,S,
B892,-73.575322462867632000,45.501114387785869000,-73.575341251649903000,45.501147071538632000,1,NORMAL,Double,B893,Peel,0,Régulier Payez-Partez,400,S,
B893,-73.575322462867632000,45.501114387785869000,-73.575275419998974000,45.501115275783995000,1,NORMAL,Double,B892,Peel,0,Régulier Payez-Partez,400,S,
B894,-73.575192844016087000,45.501051466150244000,-73.575209588421984000,45.501083479992111000,1,NORMAL,Double,B895,Peel,0,Régulier Payez-Partez,400,S,
B895,-73.575192844016087000,45.501051466150244000,-73.575151313464602000,45.501053350869512000,1,NORMAL,Double,B894,Peel,0,Régulier Payez-Partez,400,S,
B905,-73.575323243581153000,45.502132724474961000,-73.575327571068002000,45.502188326973389000,1,NORMAL,Double,B906,Metcalfe,0,Régulier Payez-Partez,400,S,
B906,-73.575323243581153000,45.502132724474961000,-73.575260164168910000,45.502155786863113000,1,NORMAL,Double,B905,Metcalfe,0,Régulier Payez-Partez,400,S,
B907,-73.575239874400069000,45.502092553846587000,-73.575199272103092000,45.502126171335561000,1,NORMAL,Simple,,Metcalfe,1,Régulier Payez-Partez,400,S,
B912,-73.574825891158611000,45.501891516037396000,-73.574825088749620000,45.501944181740853000,1,NORMAL,Simple,,Metcalfe,0,Régulier Payez-Partez,400,S,
B913,-73.574735921467749000,45.501877448603878000,-73.574755805840098000,45.501910484712361000,1,NORMAL,Simple,,Metcalfe,0,Régulier Payez-Partez,400,S,
B925,-73.576992554915535000,45.501027579976629000,-73.577041720179764000,45.501024537856438000,1,NORMAL,Double,B926,Stanley,1,Régulier Payez-Partez,400,S,
B926,-73.576992554915535000,45.501027579976629000,-73.576976903527566000,45.500994487134008000,1,NORMAL,Double,B925,Stanley,1,Régulier Payez-Partez,400,S,
B927,-73.576884723973507000,45.500976096621947000,-73.576913255606840000,45.500964161438759000,1,NORMAL,Simple,,Stanley,1,Régulier Payez-Partez,400,S,
B928,-73.576800003045733000,45.500935469593365000,-73.576849607754411000,45.500933835707784000,1,NORMAL,Double,B929,Stanley,1,Régulier Payez-Partez,400,S,
B929,-73.576800003045733000,45.500935469593365000,-73.576782316884348000,45.500901774146392000,1,NORMAL,Double,B928,Stanley,1,Régulier Payez-Partez,400,S,
B930,-73.576667708791732000,45.500872248375153000,-73.576717080120488000,45.500870691215631000,1,NORMAL,Double,B931,Stanley,1,Régulier Payez-Partez,400,S,
B931,-73.576667708791732000,45.500872248375153000,-73.576651843428294000,45.500839608248313000,1,NORMAL,Double,B930,Stanley,1,Régulier Payez-Partez,400,S,
B933,-73.576461179701070000,45.500772321356209000,-73.576503590137975000,45.500768970552535000,1,NORMAL,Simple,,Stanley,1,Régulier Payez-Partez,400,S,
B934,-73.576397677086135000,45.500741976761859000,-73.576442983461689000,45.500740093407110000,1,NORMAL,Simple,,Stanley,1,Régulier Payez-Partez,400,S,
B935,-73.576334888874030000,45.500710614699308000,-73.576381777980004000,45.500709390891608000,1,NORMAL,Simple,,Stanley,0,Régulier Payez-Partez,400,S,
B936,-73.576270652217986000,45.500681178903868000,-73.576317435828528000,45.500680058100890000,1,NORMAL,Simple,,Stanley,1,Régulier Payez-Partez,400,S,
B937,-73.576207019108054000,45.500650743542771000,-73.576253955136608000,45.500649811378359000,1,NORMAL,Double,B938,Stanley,1,Régulier Payez-Partez,400,S,
B938,-73.576207019108054000,45.500650743542771000,-73.576190474512757000,45.500619564620329000,1,NORMAL,Double,B937,Stanley,1,Régulier Payez-Partez,400,S,
B939,-73.576080048035990000,45.500590141818691000,-73.576126993956763000,45.500589317827739000,1,NORMAL,Double,B940,Stanley,0,Régulier Payez-Partez,400,S,
B940,-73.576080048035990000,45.500590141818691000,-73.576066343280331000,45.500560419333098000,1,NORMAL,Double,B939,Stanley,0,Régulier Payez-Partez,400,S,
B959,-73.578034804591695000,45.499266931560229000,-73.578055980791220000,45.499292488153813000,1,NORMAL,Double,B960,Montagne,1,Régulier Payez-Partez,400,S,
B960,-73.578034804591695000,45.499266931560229000,-73.577992514502654000,45.499261405953980000,1,NORMAL,Double,B959,Montagne,1,Régulier Payez-Partez,400,S,
B961,-73.577945528284133000,45.499205535741567000,-73.577929149672201000,45.499231620089319000,1,NORMAL,Simple,,Montagne,0,Régulier Payez-Partez,400,S,
B962,-73.577859741814080000,45.499165353237956000,-73.577866867601955000,45.499201637980050000,1,NORMAL,Simple,,Montagne,1,Régulier Payez-Partez,400,S,
B963,-73.577791903907979000,45.499131646320713000,-73.577803175943842000,45.499170977237512000,1,NORMAL,Double,B964,Montagne,0,Régulier Payez-Partez,400,S,
B964,-73.577791903907979000,45.499131646320713000,-73.577739484354979000,45.499140316459282000,1,NORMAL,Double,B963,Montagne,0,Régulier Payez-Partez,400,S,
B965,-73.577664438546193000,45.499070192746366000,-73.577675792835080000,45.499109655645306000,1,NORMAL,Double,B966,Montagne,0,Régulier Payez-Partez,400,S,
B966,-73.577664438546193000,45.499070192746366000,-73.577613624302415000,45.499079727923544000,1,NORMAL,Double,B965,Montagne,0,Régulier Payez-Partez,400,S,
B967,-73.577528613414145000,45.499023251031844000,-73.577547332440460000,45.499047815172787000,1,NORMAL,Double,B968,Montagne,1,Régulier Payez-Partez,400,S,
B968,-73.577528613414145000,45.499023251031844000,-73.577485622792622000,45.499018108223183000,1,NORMAL,Double,B967,Montagne,1,Régulier Payez-Partez,400,S,
B969,-73.577401654860495000,45.498962517648806000,-73.577423065345030000,45.498987993076931000,1,NORMAL,Double,B970,Montagne,1,Régulier Payez-Partez,400,S,
B970,-73.577401654860495000,45.498962517648806000,-73.577357094777725000,45.498956234783194000,1,NORMAL,Double,B969,Montagne,1,Régulier Payez-Partez,400,S,
B971,-73.577274721383418000,45.498901871333430000,-73.577294892436996000,45.498926290449219000,1,NORMAL,Double,B972,Montagne,1,Régulier Payez-Partez,400,S,
B972,-73.577274721383418000,45.498901871333430000,-73.577230849438337000,45.498895459950205000,1,NORMAL,Double,B971,Montagne,1,Régulier Payez-Partez,400,S,
B973,-73.577146184042149000,45.498841713678424000,-73.577168722816666000,45.498865551935182000,1,NORMAL,Double,B974,Montagne,1,Régulier Payez-Partez,400,S,
B974,-73.577146184042149000,45.498841713678424000,-73.577105589517714000,45.498835159233231000,1,NORMAL,Double,B973,Montagne,1,Régulier Payez-Partez,400,S,
C003,-73.574857794137841000,45.497737082156178000,-73.574879132615152000,45.497766325608836000,1,NORMAL,Double,C004,Montagne,0,Régulier Payez-Partez,400,S,
C004,-73.574857794137841000,45.497737082156178000,-73.574805342660881000,45.497729751724705000,1,NORMAL,Double,C003,Montagne,0,Régulier Payez-Partez,400,S,
C005,-73.574716566311182000,45.497668745284159000,-73.574734171659031000,45.497699780845210000,1,NORMAL,Simple,,Montagne,1,Régulier Payez-Partez,400,S,
C006,-73.574646987547666000,45.497635181940659000,-73.574666303831236000,45.497665712993715000,1,NORMAL,Double,C007,Montagne,1,Régulier Payez-Partez,400,S,
C007,-73.574646987547666000,45.497635181940659000,-73.574602625857111000,45.497634966845929000,1,NORMAL,Double,C006,Montagne,1,Régulier Payez-Partez,400,S,
C008,-73.574520273935789000,45.497574199098352000,-73.574538542597494000,45.497602596634898000,1,NORMAL,Double,C009,Montagne,1,Régulier Payez-Partez,400,S,
C009,-73.574520273935789000,45.497574199098352000,-73.574474446807699000,45.497573060991463000,1,NORMAL,Double,C008,Montagne,1,Régulier Payez-Partez,400,S,
C010,-73.574393629718301000,45.497513145322991000,-73.574411275453158000,45.497542752205476000,1,NORMAL,Double,C011,Montagne,1,Régulier Payez-Partez,400,S,
C011,-73.574393629718301000,45.497513145322991000,-73.574347627622160000,45.497510582626496000,1,NORMAL,Double,C010,Montagne,1,Régulier Payez-Partez,400,S,
